game,hero,win,side,first_pick_status,pick,order_absolute,order_relative
4074255285,Ogre Magi,Win,The Radiant,Second,pick,15,3
4074255285,Phoenix,Win,The Radiant,Second,pick,17,4
4074255285,Venomancer,Win,The Radiant,Second,pick,22,5
4074255285,Enchantress,Win,The Radiant,Second,ban,2,1
4074255285,Phantom Lancer,Win,The Radiant,Second,ban,4,2
4074255285,Undying,Win,The Radiant,Second,ban,6,3
4074255285,Spectre,Win,The Radiant,Second,ban,12,4
4074255285,Lycan,Win,The Radiant,Second,ban,14,5
4074255285,Nature's Prophet,Win,The Radiant,Second,ban,19,6
4074255285,Silencer,Loss,The Dire,First,pick,7,1
4074255285,Tiny,Loss,The Dire,First,pick,10,2
4074255285,Vengeful Spirit,Loss,The Dire,First,pick,16,3
4074255285,Troll Warlord,Loss,The Dire,First,pick,18,4
4074255285,Centaur Warrunner,Loss,The Dire,First,pick,21,5
4074255285,Wraith King,Loss,The Dire,First,ban,1,1
4074255285,Io,Loss,The Dire,First,ban,3,2
4074255285,Mirana,Loss,The Dire,First,ban,5,3
4074255285,Necrophos,Loss,The Dire,First,ban,11,4
4074255285,Dragon Knight,Loss,The Dire,First,ban,13,5
4074255285,Templar Assassin,Loss,The Dire,First,ban,20,6
4074356696,Silencer,Win,The Dire,First,pick,7,1
4074356696,Earthshaker,Win,The Dire,First,pick,10,2
4074356696,Templar Assassin,Win,The Dire,First,pick,16,3
4074356696,Batrider,Win,The Dire,First,pick,18,4
4074356696,Terrorblade,Win,The Dire,First,pick,21,5
4074356696,Weaver,Win,The Dire,First,ban,1,1
4074356696,Arc Warden,Win,The Dire,First,ban,3,2
4074356696,Enchantress,Win,The Dire,First,ban,5,3
4074356696,Tiny,Win,The Dire,First,ban,11,4
4074356696,Wraith King,Win,The Dire,First,ban,13,5
4074356696,Drow Ranger,Win,The Dire,First,ban,20,6
4074356696,Chen,Loss,The Radiant,Second,pick,8,1
4074356696,Vengeful Spirit,Loss,The Radiant,Second,pick,9,2
4074356696,Lina,Loss,The Radiant,Second,pick,15,3
4074356696,Venomancer,Loss,The Radiant,Second,pick,17,4
4074356696,Ember Spirit,Loss,The Radiant,Second,pick,22,5
4074356696,Io,Loss,The Radiant,Second,ban,2,1
4074356696,Necrophos,Loss,The Radiant,Second,ban,4,2
4074356696,Mirana,Loss,The Radiant,Second,ban,6,3
4074356696,Clinkz,Loss,The Radiant,Second,ban,12,4
4074356696,Nature's Prophet,Loss,The Radiant,Second,ban,14,5
4074356696,Lycan,Loss,The Radiant,Second,ban,19,6
4074440208,Silencer,Loss,The Dire,First,pick,7,1
4074440208,Earthshaker,Loss,The Dire,First,pick,10,2
4074440208,Lina,Loss,The Dire,First,pick,16,3
4074440208,Terrorblade,Loss,The Dire,First,pick,18,4
4074440208,Batrider,Loss,The Dire,First,pick,21,5
4074440208,Weaver,Loss,The Dire,First,ban,1,1
4074440208,Arc Warden,Loss,The Dire,First,ban,3,2
4074440208,Enchantress,Loss,The Dire,First,ban,5,3
4074440208,Tiny,Loss,The Dire,First,ban,11,4
4074440208,Drow Ranger,Loss,The Dire,First,ban,13,5
4074440208,Pugna,Loss,The Dire,First,ban,20,6
4074440208,Vengeful Spirit,Win,The Radiant,Second,pick,8,1
4074440208,Clinkz,Win,The Radiant,Second,pick,9,2
4074440208,Wraith King,Win,The Radiant,Second,pick,15,3
4074440208,Chen,Win,The Radiant,Second,pick,17,4
4074440208,Zeus,Win,The Radiant,Second,pick,22,5
4074440208,Io,Win,The Radiant,Second,ban,2,1
4074440208,Necrophos,Win,The Radiant,Second,ban,4,2
4074440208,Mirana,Win,The Radiant,Second,ban,6,3
4074440208,Broodmother,Win,The Radiant,Second,ban,12,4
4074440208,Phantom Lancer,Win,The Radiant,Second,ban,14,5
4074440208,Enigma,Win,The Radiant,Second,ban,19,6
4074486307,Necrophos,Loss,The Radiant,Second,pick,8,1
4074486307,Tiny,Loss,The Radiant,Second,pick,9,2
4074486307,Clinkz,Loss,The Radiant,Second,pick,15,3
4074486307,Oracle,Loss,The Radiant,Second,pick,17,4
4074486307,Huskar,Loss,The Radiant,Second,pick,22,5
4074486307,Weaver,Loss,The Radiant,Second,ban,2,1
4074486307,Arc Warden,Loss,The Radiant,Second,ban,4,2
4074486307,Enchantress,Loss,The Radiant,Second,ban,6,3
4074486307,Drow Ranger,Loss,The Radiant,Second,ban,12,4
4074486307,Chen,Loss,The Radiant,Second,ban,14,5
4074486307,Visage,Loss,The Radiant,Second,ban,19,6
4074486307,Vengeful Spirit,Win,The Dire,First,pick,7,1
4074486307,Phoenix,Win,The Dire,First,pick,10,2
4074486307,Ursa,Win,The Dire,First,pick,16,3
4074486307,Invoker,Win,The Dire,First,pick,18,4
4074486307,Enigma,Win,The Dire,First,pick,21,5
4074486307,Io,Win,The Dire,First,ban,1,1
4074486307,Wraith King,Win,The Dire,First,ban,3,2
4074486307,Silencer,Win,The Dire,First,ban,5,3
4074486307,Nyx Assassin,Win,The Dire,First,ban,11,4
4074486307,Bane,Win,The Dire,First,ban,13,5
4074486307,Broodmother,Win,The Dire,First,ban,20,6
4070612749,Mirana,Loss,The Dire,First,pick,7,1
4070612749,Bane,Loss,The Dire,First,pick,10,2
4070612749,Phoenix,Loss,The Dire,First,pick,16,3
4070612749,Visage,Loss,The Dire,First,pick,18,4
4070612749,Ursa,Loss,The Dire,First,pick,21,5
4070612749,Crystal Maiden,Loss,The Dire,First,ban,1,1
4070612749,Phantom Lancer,Loss,The Dire,First,ban,3,2
4070612749,Nyx Assassin,Loss,The Dire,First,ban,5,3
4070612749,Bloodseeker,Loss,The Dire,First,ban,11,4
4070612749,Storm Spirit,Loss,The Dire,First,ban,13,5
4070612749,Broodmother,Loss,The Dire,First,ban,20,6
4070612749,Necrophos,Win,The Radiant,Second,pick,8,1
4070612749,Ogre Magi,Win,The Radiant,Second,pick,9,2
4070612749,Tiny,Win,The Radiant,Second,pick,15,3
4070612749,Lina,Win,The Radiant,Second,pick,17,4
4070612749,Gyrocopter,Win,The Radiant,Second,pick,22,5
4070612749,Io,Win,The Radiant,Second,ban,2,1
4070612749,Weaver,Win,The Radiant,Second,ban,4,2
4070612749,Enchantress,Win,The Radiant,Second,ban,6,3
4070612749,Templar Assassin,Win,The Radiant,Second,ban,12,4
4070612749,Enigma,Win,The Radiant,Second,ban,14,5
4070612749,Drow Ranger,Win,The Radiant,Second,ban,19,6
4070674710,Undying,Win,The Radiant,First,pick,7,1
4070674710,Dark Willow,Win,The Radiant,First,pick,10,2
4070674710,Brewmaster,Win,The Radiant,First,pick,16,3
4070674710,Spectre,Win,The Radiant,First,pick,18,4
4070674710,Shadow Fiend,Win,The Radiant,First,pick,21,5
4070674710,Phantom Lancer,Win,The Radiant,First,ban,1,1
4070674710,Weaver,Win,The Radiant,First,ban,3,2
4070674710,Mirana,Win,The Radiant,First,ban,5,3
4070674710,Meepo,Win,The Radiant,First,ban,11,4
4070674710,Ursa,Win,The Radiant,First,ban,13,5
4070674710,Batrider,Win,The Radiant,First,ban,20,6
4070674710,Silencer,Loss,The Dire,Second,pick,8,1
4070674710,Tiny,Loss,The Dire,Second,pick,9,2
4070674710,Earth Spirit,Loss,The Dire,Second,pick,15,3
4070674710,Clinkz,Loss,The Dire,Second,pick,17,4
4070674710,Pugna,Loss,The Dire,Second,pick,22,5
4070674710,Nature's Prophet,Loss,The Dire,Second,ban,2,1
4070674710,Necrophos,Loss,The Dire,Second,ban,4,2
4070674710,Enchantress,Loss,The Dire,Second,ban,6,3
4070674710,Huskar,Loss,The Dire,Second,ban,12,4
4070674710,Wraith King,Loss,The Dire,Second,ban,14,5
4070674710,Dragon Knight,Loss,The Dire,Second,ban,19,6
4070746269,Mirana,Loss,The Dire,Second,pick,8,1
4070746269,Bane,Loss,The Dire,Second,pick,9,2
4070746269,Dark Willow,Loss,The Dire,Second,pick,15,3
4070746269,Gyrocopter,Loss,The Dire,Second,pick,17,4
4070746269,Dragon Knight,Loss,The Dire,Second,pick,22,5
4070746269,Silencer,Loss,The Dire,Second,ban,2,1
4070746269,Necrophos,Loss,The Dire,Second,ban,4,2
4070746269,Enchantress,Loss,The Dire,Second,ban,6,3
4070746269,Lycan,Loss,The Dire,Second,ban,12,4
4070746269,Pugna,Loss,The Dire,Second,ban,14,5
4070746269,Omniknight,Loss,The Dire,Second,ban,19,6
4070746269,Undying,Win,The Radiant,First,pick,7,1
4070746269,Tiny,Win,The Radiant,First,pick,10,2
4070746269,Vengeful Spirit,Win,The Radiant,First,pick,16,3
4070746269,Phantom Lancer,Win,The Radiant,First,pick,18,4
4070746269,Clockwerk,Win,The Radiant,First,pick,21,5
4070746269,Io,Win,The Radiant,First,ban,1,1
4070746269,Winter Wyvern,Win,The Radiant,First,ban,3,2
4070746269,Weaver,Win,The Radiant,First,ban,5,3
4070746269,Drow Ranger,Win,The Radiant,First,ban,11,4
4070746269,Ursa,Win,The Radiant,First,ban,13,5
4070746269,Alchemist,Win,The Radiant,First,ban,20,6
4070838238,Silencer,Win,The Dire,First,pick,7,1
4070838238,Earthshaker,Win,The Dire,First,pick,10,2
4070838238,Nature's Prophet,Win,The Dire,First,pick,16,3
4070838238,Lina,Win,The Dire,First,pick,18,4
4070838238,Arc Warden,Win,The Dire,First,pick,21,5
4070838238,Weaver,Win,The Dire,First,ban,1,1
4070838238,Tiny,Win,The Dire,First,ban,3,2
4070838238,Drow Ranger,Win,The Dire,First,ban,5,3
4070838238,Vengeful Spirit,Win,The Dire,First,ban,11,4
4070838238,Clockwerk,Win,The Dire,First,ban,13,5
4070838238,Broodmother,Win,The Dire,First,ban,20,6
4070838238,Terrorblade,Loss,The Radiant,Second,pick,8,1
4070838238,Necrophos,Loss,The Radiant,Second,pick,9,2
4070838238,Lion,Loss,The Radiant,Second,pick,15,3
4070838238,Windranger,Loss,The Radiant,Second,pick,17,4
4070838238,Magnus,Loss,The Radiant,Second,pick,22,5
4070838238,Enchantress,Loss,The Radiant,Second,ban,2,1
4070838238,Bane,Loss,The Radiant,Second,ban,4,2
4070838238,Io,Loss,The Radiant,Second,ban,6,3
4070838238,Batrider,Loss,The Radiant,Second,ban,12,4
4070838238,Pugna,Loss,The Radiant,Second,ban,14,5
4070838238,Phantom Lancer,Loss,The Radiant,Second,ban,19,6
4078291886,Weaver,Loss,The Radiant,Second,pick,8,1
4078291886,Drow Ranger,Loss,The Radiant,Second,pick,9,2
4078291886,Winter Wyvern,Loss,The Radiant,Second,pick,15,3
4078291886,Witch Doctor,Loss,The Radiant,Second,pick,17,4
4078291886,Huskar,Loss,The Radiant,Second,pick,22,5
4078291886,Chen,Loss,The Radiant,Second,ban,2,1
4078291886,Nature's Prophet,Loss,The Radiant,Second,ban,4,2
4078291886,Morphling,Loss,The Radiant,Second,ban,6,3
4078291886,Centaur Warrunner,Loss,The Radiant,Second,ban,12,4
4078291886,Arc Warden,Loss,The Radiant,Second,ban,14,5
4078291886,Invoker,Loss,The Radiant,Second,ban,19,6
4078291886,Io,Win,The Dire,First,pick,7,1
4078291886,Gyrocopter,Win,The Dire,First,pick,10,2
4078291886,Enchantress,Win,The Dire,First,pick,16,3
4078291886,Pugna,Win,The Dire,First,pick,18,4
4078291886,Wraith King,Win,The Dire,First,pick,21,5
4078291886,Tiny,Win,The Dire,First,ban,1,1
4078291886,Vengeful Spirit,Win,The Dire,First,ban,3,2
4078291886,Silencer,Win,The Dire,First,ban,5,3
4078291886,Storm Spirit,Win,The Dire,First,ban,11,4
4078291886,Bane,Win,The Dire,First,ban,13,5
4078291886,Mirana,Win,The Dire,First,ban,20,6
4078363316,Enchantress,Win,The Dire,First,pick,7,1
4078363316,Earthshaker,Win,The Dire,First,pick,10,2
4078363316,Crystal Maiden,Win,The Dire,First,pick,16,3
4078363316,Storm Spirit,Win,The Dire,First,pick,18,4
4078363316,Clinkz,Win,The Dire,First,pick,21,5
4078363316,Chen,Win,The Dire,First,ban,1,1
4078363316,Nature's Prophet,Win,The Dire,First,ban,3,2
4078363316,Vengeful Spirit,Win,The Dire,First,ban,5,3
4078363316,Pugna,Win,The Dire,First,ban,11,4
4078363316,Skywrath Mage,Win,The Dire,First,ban,13,5
4078363316,Monkey King,Win,The Dire,First,ban,20,6
4078363316,Silencer,Loss,The Radiant,Second,pick,8,1
4078363316,Bloodseeker,Loss,The Radiant,Second,pick,9,2
4078363316,Lina,Loss,The Radiant,Second,pick,15,3
4078363316,Magnus,Loss,The Radiant,Second,pick,17,4
4078363316,Invoker,Loss,The Radiant,Second,pick,22,5
4078363316,Io,Loss,The Radiant,Second,ban,2,1
4078363316,Drow Ranger,Loss,The Radiant,Second,ban,4,2
4078363316,Tiny,Loss,The Radiant,Second,ban,6,3
4078363316,Lycan,Loss,The Radiant,Second,ban,12,4
4078363316,Spectre,Loss,The Radiant,Second,ban,14,5
4078363316,Ursa,Loss,The Radiant,Second,ban,19,6
4078412913,Enchantress,Loss,The Dire,First,pick,7,1
4078412913,Terrorblade,Loss,The Dire,First,pick,10,2
4078412913,Bane,Loss,The Dire,First,pick,16,3
4078412913,Clockwerk,Loss,The Dire,First,pick,18,4
4078412913,Mirana,Loss,The Dire,First,pick,21,5
4078412913,Chen,Loss,The Dire,First,ban,1,1
4078412913,Nature's Prophet,Loss,The Dire,First,ban,3,2
4078412913,Vengeful Spirit,Loss,The Dire,First,ban,5,3
4078412913,Zeus,Loss,The Dire,First,ban,11,4
4078412913,Batrider,Loss,The Dire,First,ban,13,5
4078412913,Invoker,Loss,The Dire,First,ban,20,6
4078412913,Spectre,Win,The Radiant,Second,pick,8,1
4078412913,Silencer,Win,The Radiant,Second,pick,9,2
4078412913,Earthshaker,Win,The Radiant,Second,pick,15,3
4078412913,Pugna,Win,The Radiant,Second,pick,17,4
4078412913,Arc Warden,Win,The Radiant,Second,pick,22,5
4078412913,Io,Win,The Radiant,Second,ban,2,1
4078412913,Drow Ranger,Win,The Radiant,Second,ban,4,2
4078412913,Tiny,Win,The Radiant,Second,ban,6,3
4078412913,Storm Spirit,Win,The Radiant,Second,ban,12,4
4078412913,Undying,Win,The Radiant,Second,ban,14,5
4078412913,Queen of Pain,Win,The Radiant,Second,ban,19,6
4074591870,Io,Win,The Dire,Second,pick,8,1
4074591870,Gyrocopter,Win,The Dire,Second,pick,9,2
4074591870,Bane,Win,The Dire,Second,pick,15,3
4074591870,Tiny,Win,The Dire,Second,pick,17,4
4074591870,Leshrac,Win,The Dire,Second,pick,22,5
4074591870,Broodmother,Win,The Dire,Second,ban,2,1
4074591870,Chen,Win,The Dire,Second,ban,4,2
4074591870,Vengeful Spirit,Win,The Dire,Second,ban,6,3
4074591870,Morphling,Win,The Dire,Second,ban,12,4
4074591870,Crystal Maiden,Win,The Dire,Second,ban,14,5
4074591870,Huskar,Win,The Dire,Second,ban,19,6
4074591870,Enchantress,Loss,The Radiant,First,pick,7,1
4074591870,Earthshaker,Loss,The Radiant,First,pick,10,2
4074591870,Lich,Loss,The Radiant,First,pick,16,3
4074591870,Necrophos,Loss,The Radiant,First,pick,18,4
4074591870,Phantom Lancer,Loss,The Radiant,First,pick,21,5
4074591870,Kunkka,Loss,The Radiant,First,ban,1,1
4074591870,Silencer,Loss,The Radiant,First,ban,3,2
4074591870,Drow Ranger,Loss,The Radiant,First,ban,5,3
4074591870,Weaver,Loss,The Radiant,First,ban,11,4
4074591870,Venomancer,Loss,The Radiant,First,ban,13,5
4074591870,Lina,Loss,The Radiant,First,ban,20,6
4074639753,Silencer,Win,The Dire,Second,pick,8,1
4074639753,Tiny,Win,The Dire,Second,pick,9,2
4074639753,Earthshaker,Win,The Dire,Second,pick,15,3
4074639753,Phantom Lancer,Win,The Dire,Second,pick,17,4
4074639753,Bloodseeker,Win,The Dire,Second,pick,22,5
4074639753,Broodmother,Win,The Dire,Second,ban,2,1
4074639753,Chen,Win,The Dire,Second,ban,4,2
4074639753,Enchantress,Win,The Dire,Second,ban,6,3
4074639753,Necrophos,Win,The Dire,Second,ban,12,4
4074639753,Batrider,Win,The Dire,Second,ban,14,5
4074639753,Dragon Knight,Win,The Dire,Second,ban,19,6
4074639753,Io,Loss,The Radiant,First,pick,7,1
4074639753,Gyrocopter,Loss,The Radiant,First,pick,10,2
4074639753,Undying,Loss,The Radiant,First,pick,16,3
4074639753,Ursa,Loss,The Radiant,First,pick,18,4
4074639753,Alchemist,Loss,The Radiant,First,pick,21,5
4074639753,Drow Ranger,Loss,The Radiant,First,ban,1,1
4074639753,Weaver,Loss,The Radiant,First,ban,3,2
4074639753,Vengeful Spirit,Loss,The Radiant,First,ban,5,3
4074639753,Morphling,Loss,The Radiant,First,ban,11,4
4074639753,Clinkz,Loss,The Radiant,First,ban,13,5
4074639753,Huskar,Loss,The Radiant,First,ban,20,6
4074694505,Vengeful Spirit,Loss,The Radiant,Second,pick,8,1
4074694505,Necrophos,Loss,The Radiant,Second,pick,9,2
4074694505,Earth Spirit,Loss,The Radiant,Second,pick,15,3
4074694505,Phantom Lancer,Loss,The Radiant,Second,pick,17,4
4074694505,Templar Assassin,Loss,The Radiant,Second,pick,22,5
4074694505,Chen,Loss,The Radiant,Second,ban,2,1
4074694505,Enchantress,Loss,The Radiant,Second,ban,4,2
4074694505,Silencer,Loss,The Radiant,Second,ban,6,3
4074694505,Lina,Loss,The Radiant,Second,ban,12,4
4074694505,Pugna,Loss,The Radiant,Second,ban,14,5
4074694505,Zeus,Loss,The Radiant,Second,ban,19,6
4074694505,Nature's Prophet,Win,The Dire,First,pick,7,1
4074694505,Drow Ranger,Win,The Dire,First,pick,10,2
4074694505,Earthshaker,Win,The Dire,First,pick,16,3
4074694505,Enigma,Win,The Dire,First,pick,18,4
4074694505,Invoker,Win,The Dire,First,pick,21,5
4074694505,Weaver,Win,The Dire,First,ban,1,1
4074694505,Ursa,Win,The Dire,First,ban,3,2
4074694505,Io,Win,The Dire,First,ban,5,3
4074694505,Spectre,Win,The Dire,First,ban,11,4
4074694505,Broodmother,Win,The Dire,First,ban,13,5
4074694505,Tiny,Win,The Dire,First,ban,20,6
4074748928,Enchantress,Win,The Dire,First,pick,7,1
4074748928,Drow Ranger,Win,The Dire,First,pick,10,2
4074748928,Phoenix,Win,The Dire,First,pick,16,3
4074748928,Spirit Breaker,Win,The Dire,First,pick,18,4
4074748928,Gyrocopter,Win,The Dire,First,pick,21,5
4074748928,Chen,Win,The Dire,First,ban,1,1
4074748928,Nature's Prophet,Win,The Dire,First,ban,3,2
4074748928,Io,Win,The Dire,First,ban,5,3
4074748928,Phantom Lancer,Win,The Dire,First,ban,11,4
4074748928,Broodmother,Win,The Dire,First,ban,13,5
4074748928,Pugna,Win,The Dire,First,ban,20,6
4074748928,Ursa,Loss,The Radiant,Second,pick,8,1
4074748928,Silencer,Loss,The Radiant,Second,pick,9,2
4074748928,Tusk,Loss,The Radiant,Second,pick,15,3
4074748928,Arc Warden,Loss,The Radiant,Second,pick,17,4
4074748928,Lycan,Loss,The Radiant,Second,pick,22,5
4074748928,Weaver,Loss,The Radiant,Second,ban,2,1
4074748928,Tiny,Loss,The Radiant,Second,ban,4,2
4074748928,Spectre,Loss,The Radiant,Second,ban,6,3
4074748928,Storm Spirit,Loss,The Radiant,Second,ban,12,4
4074748928,Mirana,Loss,The Radiant,Second,ban,14,5
4074748928,Invoker,Loss,The Radiant,Second,ban,19,6
4074821374,Enchantress,Loss,The Radiant,Second,pick,8,1
4074821374,Gyrocopter,Loss,The Radiant,Second,pick,9,2
4074821374,Phoenix,Loss,The Radiant,Second,pick,15,3
4074821374,Vengeful Spirit,Loss,The Radiant,Second,pick,17,4
4074821374,Tiny,Loss,The Radiant,Second,pick,22,5
4074821374,Chen,Loss,The Radiant,Second,ban,2,1
4074821374,Nature's Prophet,Loss,The Radiant,Second,ban,4,2
4074821374,Morphling,Loss,The Radiant,Second,ban,6,3
4074821374,Invoker,Loss,The Radiant,Second,ban,12,4
4074821374,Lina,Loss,The Radiant,Second,ban,14,5
4074821374,Mirana,Loss,The Radiant,Second,ban,19,6
4074821374,Io,Win,The Dire,First,pick,7,1
4074821374,Spectre,Win,The Dire,First,pick,10,2
4074821374,Bane,Win,The Dire,First,pick,16,3
4074821374,Zeus,Win,The Dire,First,pick,18,4
4074821374,Centaur Warrunner,Win,The Dire,First,pick,21,5
4074821374,Weaver,Win,The Dire,First,ban,1,1
4074821374,Ursa,Win,The Dire,First,ban,3,2
4074821374,Silencer,Win,The Dire,First,ban,5,3
4074821374,Undying,Win,The Dire,First,ban,11,4
4074821374,Alchemist,Win,The Dire,First,ban,13,5
4074821374,Storm Spirit,Win,The Dire,First,ban,20,6
4070356125,Wraith King,Win,The Radiant,Second,pick,8,1
4070356125,Dark Willow,Win,The Radiant,Second,pick,9,2
4070356125,Lich,Win,The Radiant,Second,pick,15,3
4070356125,Clinkz,Win,The Radiant,Second,pick,17,4
4070356125,Alchemist,Win,The Radiant,Second,pick,22,5
4070356125,Enchantress,Win,The Radiant,Second,ban,2,1
4070356125,Mirana,Win,The Radiant,Second,ban,4,2
4070356125,Vengeful Spirit,Win,The Radiant,Second,ban,6,3
4070356125,Drow Ranger,Win,The Radiant,Second,ban,12,4
4070356125,Gyrocopter,Win,The Radiant,Second,ban,14,5
4070356125,Undying,Win,The Radiant,Second,ban,19,6
4070356125,Io,Loss,The Dire,First,pick,7,1
4070356125,Weaver,Loss,The Dire,First,pick,10,2
4070356125,Tiny,Loss,The Dire,First,pick,16,3
4070356125,Dragon Knight,Loss,The Dire,First,pick,18,4
4070356125,Abaddon,Loss,The Dire,First,pick,21,5
4070356125,Nyx Assassin,Loss,The Dire,First,ban,1,1
4070356125,Silencer,Loss,The Dire,First,ban,3,2
4070356125,Necrophos,Loss,The Dire,First,ban,5,3
4070356125,Bloodseeker,Loss,The Dire,First,ban,11,4
4070356125,Broodmother,Loss,The Dire,First,ban,13,5
4070356125,Huskar,Loss,The Dire,First,ban,20,6
4070423361,Vengeful Spirit,Win,The Radiant,First,pick,7,1
4070423361,Broodmother,Win,The Radiant,First,pick,10,2
4070423361,Earth Spirit,Win,The Radiant,First,pick,16,3
4070423361,Batrider,Win,The Radiant,First,pick,18,4
4070423361,Ursa,Win,The Radiant,First,pick,21,5
4070423361,Mirana,Win,The Radiant,First,ban,1,1
4070423361,Weaver,Win,The Radiant,First,ban,3,2
4070423361,Wraith King,Win,The Radiant,First,ban,5,3
4070423361,Winter Wyvern,Win,The Radiant,First,ban,11,4
4070423361,Kunkka,Win,The Radiant,First,ban,13,5
4070423361,Alchemist,Win,The Radiant,First,ban,20,6
4070423361,Tiny,Loss,The Dire,Second,pick,8,1
4070423361,Nature's Prophet,Loss,The Dire,Second,pick,9,2
4070423361,Necrophos,Loss,The Dire,Second,pick,15,3
4070423361,Crystal Maiden,Loss,The Dire,Second,pick,17,4
4070423361,Phantom Lancer,Loss,The Dire,Second,pick,22,5
4070423361,Enchantress,Loss,The Dire,Second,ban,2,1
4070423361,Io,Loss,The Dire,Second,ban,4,2
4070423361,Phoenix,Loss,The Dire,Second,ban,6,3
4070423361,Clinkz,Loss,The Dire,Second,ban,12,4
4070423361,Pugna,Loss,The Dire,Second,ban,14,5
4070423361,Riki,Loss,The Dire,Second,ban,19,6
4070500759,Drow Ranger,Win,The Radiant,Second,pick,8,1
4070500759,Vengeful Spirit,Win,The Radiant,Second,pick,9,2
4070500759,Necrophos,Win,The Radiant,Second,pick,15,3
4070500759,Undying,Win,The Radiant,Second,pick,17,4
4070500759,Storm Spirit,Win,The Radiant,Second,pick,22,5
4070500759,Chen,Win,The Radiant,Second,ban,2,1
4070500759,Broodmother,Win,The Radiant,Second,ban,4,2
4070500759,Dark Willow,Win,The Radiant,Second,ban,6,3
4070500759,Spectre,Win,The Radiant,Second,ban,12,4
4070500759,Phantom Lancer,Win,The Radiant,Second,ban,14,5
4070500759,Clinkz,Win,The Radiant,Second,ban,19,6
4070500759,Tiny,Loss,The Dire,First,pick,7,1
4070500759,Bane,Loss,The Dire,First,pick,10,2
4070500759,Kunkka,Loss,The Dire,First,pick,16,3
4070500759,Enigma,Loss,The Dire,First,pick,18,4
